NCRAS_Draw	Stage	Months	CSS	Age
Cervix	I	54	0.8883207702636718	75-79
Cervix	I	57	0.9005147552490235	75-79
Cervix	I	60	0.9128883361816407	75-79
Cervix	II	0.9959999620914459	0.9937168884277344	75-79
Cervix	II	2.003999948501587	0.9961696624755859	75-79
Cervix	II	3	0.9892997741699219	75-79
Cervix	II	3.996000051498413	0.9820742797851563	75-79
Cervix	II	5.003999948501587	0.9745817565917969	75-79
Cervix	II	6	0.976978759765625	75-79
Cervix	II	9	0.9524788665771484	75-79
Cervix	II	12	0.903089599609375	75-79
Cervix	II	15	0.8749627685546875	75-79
Cervix	II	18	0.7719342041015625	75-79
Cervix	II	21	0.7651775360107422	75-79
Cervix	II	24	0.7427614593505859	75-79
Cervix	II	27	0.749499282836914	75-79
Cervix	II	30	0.7023957824707031	75-79
Cervix	II	33	0.6901051330566407	75-79
Cervix	II	36	0.6962731170654297	75-79
Cervix	II	39	0.6806875610351563	75-79
Cervix	II	42	0.6616001892089843	75-79
Cervix	II	45	0.6681481170654296	75-79
Cervix	II	48	0.6417843627929688	75-79
Cervix	II	51	0.6117827224731446	75-79
Cervix	II	54	0.6187918090820312	75-79
Cervix	II	57	0.6259207916259766	75-79
Cervix	II	60	0.6331164932250977	75-79
Cervix	III	0.9959999620914459	0.913343505859375	75-79
Cervix	III	2.003999948501587	0.8932234954833984	75-79
Cervix	III	3	0.895398941040039	75-79
Cervix	III	3.996000051498413	0.8300602722167969	75-79
Cervix	III	5.003999948501587	0.7864799499511719	75-79
Cervix	III	6	0.7652276611328125	75-79
Cervix	III	9	0.6983720397949219	75-79
Cervix	III	12	0.6030436706542969	75-79
Cervix	III	15	0.5550810623168946	75-79
Cervix	III	18	0.5034604644775391	75-79
Cervix	III	21	0.40813655853271485	75-79
Cervix	III	24	0.3697060775756836	75-79
Cervix	III	27	0.37260631561279295	75-79
Cervix	III	30	0.32712875366210936	75-79
Cervix	III	33	0.32953113555908203	75-79
Cervix	III	36	0.2767470169067383	75-79
Cervix	III	39	0.2789023780822754	75-79
Cervix	III	42	0.28115928649902344	75-79
Cervix	III	45	0.28343513488769534	75-79
Cervix	III	48	0.2857300567626953	75-79
Cervix	III	51	0.28821897506713867	75-79
Cervix	III	54	0.14266435623168947	75-79
Cervix	III	57	0.1436358070373535	75-79
Cervix	III	60	0.14461387634277345	75-79
Cervix	IV	0.9959999620914459	0.9065898132324218	75-79
Cervix	IV	2.003999948501587	0.8019628143310547	75-79
Cervix	IV	3	0.7340189361572266	75-79
Cervix	IV	3.996000051498413	0.6946471405029296	75-79
Cervix	IV	5.003999948501587	0.6234079742431641	75-79
Cervix	IV	6	0.5824919891357422	75-79
Cervix	IV	9	0.4969961166381836	75-79
Cervix	IV	12	0.3722024154663086	75-79
Cervix	IV	15	0.29178321838378907	75-79
Cervix	IV	18	0.2564218902587891	75-79
Cervix	IV	21	0.22874427795410157	75-79
Cervix	IV	24	0.2128292465209961	75-79
Cervix	IV	27	0.21468351364135743	75-79
Cervix	IV	30	0.19872446060180665	75-79
Cervix	IV	33	0.18230031967163085	75-79
Cervix	IV	36	0.18392232894897462	75-79
Cervix	IV	39	0.1302626609802246	75-79
Cervix	IV	42	0.13156599044799805	75-79
Cervix	IV	45	0.10912110328674317	75-79
Cervix	IV	48	0.1100718116760254	75-79
Cervix	IV	51	0.08400639533996582	75-79
Cervix	IV	54	0.08514985084533691	75-79
Cervix	IV	57	0.08656131744384765	75-79
Cervix	IV	60	6.81847541272873e-8	75-79
Cervix	Unknown/missing	0.9959999620914459	0.8625656127929687	75-79
Cervix	Unknown/missing	2.003999948501587	0.8105687713623047	75-79
Cervix	Unknown/missing	3	0.7299040222167968	75-79
Cervix	Unknown/missing	3.996000051498413	0.7032269287109375	75-79
Cervix	Unknown/missing	5.003999948501587	0.6975749969482422	75-79
Cervix	Unknown/missing	6	0.6843126678466797	75-79
Cervix	Unknown/missing	9	0.6284946823120117	75-79
Cervix	Unknown/missing	12	0.5777809524536133	75-79
Cervix	Unknown/missing	15	0.5494650650024414	75-79
Cervix	Unknown/missing	18	0.49476425170898436	75-79
Cervix	Unknown/missing	21	0.4727858734130859	75-79
Cervix	Unknown/missing	24	0.4148153305053711	75-79
Cervix	Unknown/missing	27	0.40071792602539064	75-79
Cervix	Unknown/missing	30	0.4042375564575195	75-79
Cervix	Unknown/missing	33	0.35913772583007814	75-79
Cervix	Unknown/missing	36	0.3524015426635742	75-79
Cervix	Unknown/missing	39	0.3558494186401367	75-79
Cervix	Unknown/missing	42	0.3374143600463867	75-79
Cervix	Unknown/missing	45	0.34070560455322263	75-79
Cervix	Unknown/missing	48	0.31976779937744143	75-79
Cervix	Unknown/missing	51	0.3099609375	75-79
Cervix	Unknown/missing	54	0.3133928108215332	75-79
Cervix	Unknown/missing	57	0.3168746757507324	75-79
Cervix	Unknown/missing	60	0.32026325225830077	75-79
Breast	I	0.9959999620914459	0.999	75-79
Breast	I	2.003999948501587	0.999	75-79
Breast	I	3	0.999	75-79
Breast	I	3.996000051498413	0.999	75-79
Breast	I	5.003999948501587	0.999	75-79
Breast	I	6	0.999	75-79
Breast	I	9	0.999	75-79
Breast	I	12	0.999	75-79
Breast	I	15	0.999	75-79
Breast	I	18	0.999	75-79
Breast	I	21	0.999	75-79
Breast	I	24	0.999	75-79
Breast	I	27	0.999	75-79
Breast	I	30	0.999	75-79
Breast	I	33	0.999	75-79
Breast	I	36	0.999	75-79
Breast	I	39	0.999	75-79
Breast	I	42	0.999	75-79
Breast	I	45	0.999	75-79
Breast	I	48	0.999	75-79
Breast	I	51	0.999	75-79
Breast	I	54	0.999	75-79
Breast	I	57	0.999	75-79
Breast	I	60	0.999	75-79
Breast	II	0.9959999620914459	0.999	75-79
Breast	II	2.003999948501587	0.999	75-79
Breast	II	3	0.9997742462158203	75-79
Breast	II	3.996000051498413	0.999	75-79
Breast	II	5.003999948501587	0.999	75-79
Breast	II	6	0.999	75-79
Breast	II	9	0.9969536590576172	75-79
Breast	II	12	0.9900860595703125	75-79
Breast	II	15	0.9855110931396485	75-79
Breast	II	18	0.9797402954101563	75-79
Breast	II	21	0.9735639953613281	75-79
Breast	II	24	0.9673535919189453	75-79
Breast	II	27	0.9645333862304688	75-79
Breast	II	30	0.9594662475585938	75-79
Breast	II	33	0.9529204559326172	75-79
Breast	II	36	0.9487224578857422	75-79
Breast	II	39	0.9428723907470703	75-79
Breast	II	42	0.9363597869873047	75-79
Breast	II	45	0.9306209564208985	75-79
Breast	II	48	0.9252121734619141	75-79
Breast	II	51	0.9208375549316407	75-79
Breast	II	54	0.9125334167480469	75-79
Breast	II	57	0.9099908447265626	75-79
Breast	II	60	0.905784912109375	75-79
Breast	III	0.9959999620914459	0.9974356079101563	75-79
Breast	III	2.003999948501587	0.9925492095947266	75-79
Breast	III	3	0.9869693756103516	75-79
Breast	III	3.996000051498413	0.9823887634277344	75-79
Breast	III	5.003999948501587	0.9776586151123047	75-79
Breast	III	6	0.976993179321289	75-79
Breast	III	9	0.9652835083007812	75-79
Breast	III	12	0.9438459014892578	75-79
Breast	III	15	0.9264143371582031	75-79
Breast	III	18	0.8955498504638671	75-79
Breast	III	21	0.8702867126464844	75-79
Breast	III	24	0.8593811798095703	75-79
Breast	III	27	0.8412300109863281	75-79
Breast	III	30	0.8177947998046875	75-79
Breast	III	33	0.7937097930908203	75-79
Breast	III	36	0.7770687103271484	75-79
Breast	III	39	0.7655924987792969	75-79
Breast	III	42	0.7604959106445313	75-79
Breast	III	45	0.755099868774414	75-79
Breast	III	48	0.7347203063964843	75-79
Breast	III	51	0.7213250732421875	75-79
Breast	III	54	0.7075611877441407	75-79
Breast	III	57	0.6898799896240234	75-79
Breast	III	60	0.6563829803466796	75-79
Breast	IV	0.9959999620914459	0.8986872100830078	75-79
Breast	IV	2.003999948501587	0.8184624481201171	75-79
Breast	IV	3	0.7767194366455078	75-79
Breast	IV	3.996000051498413	0.75161376953125	75-79
Breast	IV	5.003999948501587	0.7178157043457031	75-79
Breast	IV	6	0.6893112945556641	75-79
Breast	IV	9	0.6493970489501953	75-79
Breast	IV	12	0.6100317764282227	75-79
Breast	IV	15	0.567105941772461	75-79
Breast	IV	18	0.52635986328125	75-79
Breast	IV	21	0.4831728744506836	75-79
Breast	IV	24	0.4587206649780273	75-79
Breast	IV	27	0.41767181396484376	75-79
Breast	IV	30	0.39701622009277343	75-79
Breast	IV	33	0.37569370269775393	75-79
Breast	IV	36	0.3591407012939453	75-79
Breast	IV	39	0.3258804702758789	75-79
Breast	IV	42	0.3173730087280273	75-79
Breast	IV	45	0.3089756965637207	75-79
Breast	IV	48	0.28174001693725587	75-79
Breast	IV	51	0.2584177017211914	75-79
Breast	IV	54	0.24683589935302735	75-79
Breast	IV	57	0.22591346740722656	75-79
Breast	IV	60	0.20820371627807618	75-79
Breast	Unknown/missing	0.9959999620914459	0.9403349304199219	75-79
Breast	Unknown/missing	2.003999948501587	0.9280366516113281	75-79
Breast	Unknown/missing	3	0.913748779296875	75-79
Breast	Unknown/missing	3.996000051498413	0.9039502716064454	75-79
Breast	Unknown/missing	5.003999948501587	0.8994376373291015	75-79
Breast	Unknown/missing	6	0.8935673522949219	75-79
Breast	Unknown/missing	9	0.869873046875	75-79
Breast	Unknown/missing	12	0.8498523712158204	75-79
Breast	Unknown/missing	15	0.8236514282226562	75-79
Breast	Unknown/missing	18	0.810514907836914	75-79
Breast	Unknown/missing	21	0.7964987182617187	75-79
Breast	Unknown/missing	24	0.7744523620605469	75-79
Breast	Unknown/missing	27	0.7558297729492187	75-79
Breast	Unknown/missing	30	0.7372217559814453	75-79
Breast	Unknown/missing	33	0.7227481842041016	75-79
Breast	Unknown/missing	36	0.7072066497802735	75-79
Breast	Unknown/missing	39	0.6914409637451172	75-79
Breast	Unknown/missing	42	0.6848804473876953	75-79
Breast	Unknown/missing	45	0.6817609405517578	75-79
Breast	Unknown/missing	48	0.6625190734863281	75-79
Breast	Unknown/missing	51	0.655335693359375	75-79
Breast	Unknown/missing	54	0.6399556350708008	75-79
Breast	Unknown/missing	57	0.6264664077758789	75-79
Breast	Unknown/missing	60	0.6232851791381836	75-79
Bladder	I	0.9959999620914459	0.9980783843994141	75-79
Bladder	I	2.003999948501587	0.9940944671630859	75-79
Bladder	I	3	0.9906375122070312	75-79
Bladder	I	3.996000051498413	0.9863610076904297	75-79
Bladder	I	5.003999948501587	0.9829678344726562	75-79
Bladder	I	6	0.9787394714355468	75-79
Bladder	I	9	0.9654435729980468	75-79
Bladder	I	12	0.9525959777832032	75-79
Bladder	I	15	0.9406090545654296	75-79
Bladder	I	18	0.9252484893798828	75-79
Bladder	I	21	0.9150879669189453	75-79
Bladder	I	24	0.9055361938476563	75-79
Bladder	I	27	0.8941181182861329	75-79
Bladder	I	30	0.8783403778076172	75-79
Bladder	I	33	0.869278564453125	75-79
Bladder	I	36	0.8646384429931641	75-79
Bladder	I	39	0.853583755493164	75-79
Bladder	I	42	0.8519251251220703	75-79
Bladder	I	45	0.8469454193115235	75-79
Bladder	I	48	0.8358329772949219	75-79
Bladder	I	51	0.828365707397461	75-79
Bladder	I	54	0.8220502471923828	75-79
Bladder	I	57	0.8103138732910157	75-79
Bladder	I	60	0.7958975982666016	75-79
Bladder	II	0.9959999620914459	0.9843257904052735	75-79
Bladder	II	2.003999948501587	0.9533696746826172	75-79
Bladder	II	3	0.9254486083984375	75-79
Bladder	II	3.996000051498413	0.8975121307373047	75-79
Bladder	II	5.003999948501587	0.871395263671875	75-79
Bladder	II	6	0.8418944549560546	75-79
Bladder	II	9	0.7739627075195312	75-79
Bladder	II	12	0.7095187377929687	75-79
Bladder	II	15	0.6501921081542968	75-79
Bladder	II	18	0.6168813705444336	75-79
Bladder	II	21	0.5722050094604492	75-79
Bladder	II	24	0.540936279296875	75-79
Bladder	II	27	0.5172852325439453	75-79
Bladder	II	30	0.49766075134277343	75-79
Bladder	II	33	0.4870903778076172	75-79
Bladder	II	36	0.469807014465332	75-79
Bladder	II	39	0.45871376037597655	75-79
Bladder	II	42	0.44381229400634764	75-79
Bladder	II	45	0.441231803894043	75-79
Bladder	II	48	0.4414699554443359	75-79
Bladder	II	51	0.4410508346557617	75-79
Bladder	II	54	0.4234904098510742	75-79
Bladder	II	57	0.42654464721679686	75-79
Bladder	II	60	0.42364212036132814	75-79
Bladder	III	0.9959999620914459	0.9864476776123047	75-79
Bladder	III	2.003999948501587	0.9516059875488281	75-79
Bladder	III	3	0.9061782073974609	75-79
Bladder	III	3.996000051498413	0.8870682525634765	75-79
Bladder	III	5.003999948501587	0.8510438537597657	75-79
Bladder	III	6	0.8221504974365235	75-79
Bladder	III	9	0.7344231414794922	75-79
Bladder	III	12	0.6605990600585937	75-79
Bladder	III	15	0.5983845138549805	75-79
Bladder	III	18	0.5628098297119141	75-79
Bladder	III	21	0.5271897888183594	75-79
Bladder	III	24	0.49118038177490236	75-79
Bladder	III	27	0.4525436019897461	75-79
Bladder	III	30	0.43385910034179687	75-79
Bladder	III	33	0.4175265884399414	75-79
Bladder	III	36	0.40836902618408205	75-79
Bladder	III	39	0.39688796997070314	75-79
Bladder	III	42	0.3766370391845703	75-79
Bladder	III	45	0.374472541809082	75-79
Bladder	III	48	0.3707162857055664	75-79
Bladder	III	51	0.37613067626953123	75-79
Bladder	III	54	0.38164730072021485	75-79
Bladder	III	57	0.36042083740234376	75-79
Bladder	III	60	0.3656120681762695	75-79
Bladder	IV	0.9959999620914459	0.8886673736572266	75-79
Bladder	IV	2.003999948501587	0.7699387359619141	75-79
Bladder	IV	3	0.6781988525390625	75-79
Bladder	IV	3.996000051498413	0.6154491424560546	75-79
Bladder	IV	5.003999948501587	0.5628076934814453	75-79
Bladder	IV	6	0.5292145538330079	75-79
Bladder	IV	9	0.414401969909668	75-79
Bladder	IV	12	0.33705547332763675	75-79
Bladder	IV	15	0.27839601516723633	75-79
Bladder	IV	18	0.24108835220336913	75-79
Bladder	IV	21	0.19488571166992188	75-79
Bladder	IV	24	0.17534229278564453	75-79
Bladder	IV	27	0.1701815605163574	75-79
Bladder	IV	30	0.15691275596618653	75-79
Bladder	IV	33	0.1489173126220703	75-79
Bladder	IV	36	0.13378171920776366	75-79
Bladder	IV	39	0.11800850868225098	75-79
Bladder	IV	42	0.11493165016174317	75-79
Bladder	IV	45	0.10450095176696778	75-79
Bladder	IV	48	0.10333632469177247	75-79
Bladder	IV	51	0.0956351089477539	75-79
Bladder	IV	54	0.09707338333129883	75-79
Bladder	IV	57	0.09450122833251953	75-79
Bladder	IV	60	0.08651847839355468	75-79
Bladder	Unknown/missing	0.9959999620914459	0.8702619934082031	75-79
Bladder	Unknown/missing	2.003999948501587	0.7934105682373047	75-79
Bladder	Unknown/missing	3	0.7334664154052735	75-79
Bladder	Unknown/missing	3.996000051498413	0.6937346649169922	75-79
Bladder	Unknown/missing	5.003999948501587	0.6677180480957031	75-79
Bladder	Unknown/missing	6	0.6411815643310547	75-79
Bladder	Unknown/missing	9	0.5793408203125	75-79
Bladder	Unknown/missing	12	0.5409533309936524	75-79
Bladder	Unknown/missing	15	0.506887092590332	75-79
Bladder	Unknown/missing	18	0.4723525619506836	75-79
Bladder	Unknown/missing	21	0.4508872604370117	75-79
Bladder	Unknown/missing	24	0.44375221252441405	75-79
Bladder	Unknown/missing	27	0.4298602294921875	75-79
Bladder	Unknown/missing	30	0.42503013610839846	75-79
Bladder	Unknown/missing	33	0.4165321731567383	75-79
Bladder	Unknown/missing	36	0.4003416061401367	75-79
Bladder	Unknown/missing	39	0.38912425994873046	75-79
Bladder	Unknown/missing	42	0.3826612091064453	75-79
Bladder	Unknown/missing	45	0.3754819107055664	75-79
Bladder	Unknown/missing	48	0.3690752792358398	75-79
Bladder	Unknown/missing	51	0.3671831512451172	75-79
Bladder	Unknown/missing	54	0.3640473937988281	75-79
Bladder	Unknown/missing	57	0.35028202056884766	75-79
Bladder	Unknown/missing	60	0.3556595611572266	75-79
Anus	I	0.9959999620914459	0.9898361206054688	75-79
Anus	I	2.003999948501587	0.9924063110351562	75-79
Anus	I	3	0.9818517303466797	75-79
Anus	I	3.996000051498413	0.9843943786621093	75-79
Anus	I	5.003999948501587	0.9869485473632813	75-79
Anus	I	6	0.9895099639892578	75-79
Anus	I	9	0.9697275543212891	75-79
Anus	I	12	0.977322769165039	75-79
Anus	I	15	0.9859314727783203	75-79
Anus	I	18	0.9782230377197265	75-79
Anus	I	21	0.9696737670898438	75-79
Anus	I	24	0.9593678283691406	75-79
Anus	I	27	0.9474091339111328	75-79
Anus	I	30	0.9110630798339844	75-79
Anus	I	33	0.920152816772461	75-79
Anus	I	36	0.9293326568603516	75-79
Anus	I	39	0.93985107421875	75-79
Anus	I	42	0.9504739379882813	75-79
Anus	I	45	0.9610614776611328	75-79
Anus	I	48	0.9718255615234375	75-79
Anus	I	51	0.9205699157714844	75-79
Anus	I	54	0.9332601928710937	75-79
Anus	I	57	0.825697021484375	75-79
Anus	I	60	0.8373836517333985	75-79
Anus	II	0.9959999620914459	0.999	75-79
Anus	II	2.003999948501587	0.9989790344238281	75-79
Anus	II	3	0.999	75-79
Anus	II	3.996000051498413	0.9976690673828125	75-79
Anus	II	5.003999948501587	0.9936244201660156	75-79
Anus	II	6	0.9894258117675782	75-79
Anus	II	9	0.9903663635253906	75-79
Anus	II	12	0.9513135528564454	75-79
Anus	II	15	0.9346731567382812	75-79
Anus	II	18	0.9248955535888672	75-79
Anus	II	21	0.9047428131103515	75-79
Anus	II	24	0.8914134216308593	75-79
Anus	II	27	0.8773706817626953	75-79
Anus	II	30	0.8600694274902344	75-79
Anus	II	33	0.826346664428711	75-79
Anus	II	36	0.8049612426757813	75-79
Anus	II	39	0.7792149353027343	75-79
Anus	II	42	0.787787857055664	75-79
Anus	II	45	0.7963438415527344	75-79
Anus	II	48	0.7573786163330078	75-79
Anus	II	51	0.7662832641601562	75-79
Anus	II	54	0.7399664306640625	75-79
Anus	II	57	0.7108264923095703	75-79
Anus	II	60	0.7194076538085937	75-79
Anus	III	0.9959999620914459	0.9972247314453125	75-79
Anus	III	2.003999948501587	0.982901840209961	75-79
Anus	III	3	0.9677997589111328	75-79
Anus	III	3.996000051498413	0.952114486694336	75-79
Anus	III	5.003999948501587	0.9421046447753906	75-79
Anus	III	6	0.9382180023193359	75-79
Anus	III	9	0.8911540985107422	75-79
Anus	III	12	0.8470861053466797	75-79
Anus	III	15	0.8165894317626953	75-79
Anus	III	18	0.7918959045410157	75-79
Anus	III	21	0.7815435791015625	75-79
Anus	III	24	0.7696636962890625	75-79
Anus	III	27	0.7368037414550781	75-79
Anus	III	30	0.7086570739746094	75-79
Anus	III	33	0.7019718170166016	75-79
Anus	III	36	0.6507991027832031	75-79
Anus	III	39	0.6265692901611328	75-79
Anus	III	42	0.6001773071289063	75-79
Anus	III	45	0.6065328598022461	75-79
Anus	III	48	0.6130271530151368	75-79
Anus	III	51	0.6202979278564453	75-79
Anus	III	54	0.5967935943603515	75-79
Anus	III	57	0.603635025024414	75-79
Anus	III	60	0.6102943420410156	75-79
Anus	IV	0.9959999620914459	0.9192036437988281	75-79
Anus	IV	2.003999948501587	0.8700556182861328	75-79
Anus	IV	3	0.8373249816894531	75-79
Anus	IV	3.996000051498413	0.8396981811523437	75-79
Anus	IV	5.003999948501587	0.7688567352294922	75-79
Anus	IV	6	0.6566934204101562	75-79
Anus	IV	9	0.6207491683959961	75-79
Anus	IV	12	0.49127246856689455	75-79
Anus	IV	15	0.4284349822998047	75-79
Anus	IV	18	0.36496849060058595	75-79
Anus	IV	21	0.319638671875	75-79
Anus	IV	24	0.29617040634155273	75-79
Anus	IV	27	0.24294178009033204	75-79
Anus	IV	30	0.2087150001525879	75-79
Anus	IV	33	0.21101961135864258	75-79
Anus	IV	36	0.161087589263916	75-79
Anus	IV	39	0.16304315567016603	75-79
Anus	IV	42	0.16480712890625	75-79
Anus	IV	45	0.08474371910095214	75-79
Anus	IV	48	0.08577709197998047	75-79
Anus	IV	51	0.08695136070251465	75-79
Anus	IV	54	0.14871616363525392	75-79
Anus	IV	57	0.14970840454101564	75-79
Anus	IV	60	0.1508159828186035	75-79
Anus	Unknown/missing	0.9959999620914459	0.9404466247558594	75-79
Anus	Unknown/missing	2.003999948501587	0.9217642211914062	75-79
Anus	Unknown/missing	3	0.9134918212890625	75-79
Anus	Unknown/missing	3.996000051498413	0.8718163299560547	75-79
Anus	Unknown/missing	5.003999948501587	0.8630888366699219	75-79
Anus	Unknown/missing	6	0.831234359741211	75-79
Anus	Unknown/missing	9	0.8140323638916016	75-79
Anus	Unknown/missing	12	0.7696279144287109	75-79
Anus	Unknown/missing	15	0.7245315551757813	75-79
Anus	Unknown/missing	18	0.6620940399169922	75-79
Anus	Unknown/missing	21	0.65372802734375	75-79
Anus	Unknown/missing	24	0.6300025177001953	75-79
Anus	Unknown/missing	27	0.6213495635986328	75-79
Anus	Unknown/missing	30	0.5972026062011718	75-79
Anus	Unknown/missing	33	0.5526984405517578	75-79
Anus	Unknown/missing	36	0.5581669235229492	75-79
Anus	Unknown/missing	39	0.5427362442016601	75-79
Anus	Unknown/missing	42	0.5487445449829101	75-79
Anus	Unknown/missing	45	0.5548235321044922	75-79
Anus	Unknown/missing	48	0.56097412109375	75-79
Anus	Unknown/missing	51	0.542730941772461	75-79
Anus	Unknown/missing	54	0.5494748306274414	75-79
Anus	Unknown/missing	57	0.5287879180908203	75-79
Anus	Unknown/missing	60	0.5354493331909179	75-79
[OTHER]	NotStaged	0.9959999620914459	0.9015166473388672	75-79
[OTHER]	NotStaged	2.003999948501587	0.8154257202148437	75-79
[OTHER]	NotStaged	3	0.7468949890136719	75-79
[OTHER]	NotStaged	3.996000051498413	0.6910222625732422	75-79
[OTHER]	NotStaged	5.003999948501587	0.6468058776855469	75-79
[OTHER]	NotStaged	6	0.6135312271118164	75-79
[OTHER]	NotStaged	9	0.5455936813354492	75-79
[OTHER]	NotStaged	12	0.4905432891845703	75-79
[OTHER]	NotStaged	15	0.45210315704345705	75-79
[OTHER]	NotStaged	18	0.42505966186523436	75-79
[OTHER]	NotStaged	21	0.4037588119506836	75-79
