NCRAS_Draw	Stage	tAge	IR
Breast	III	73	16.859077474178154
Breast	III	74	17.935554113336888
Breast	III	75	19.18755654801402
Breast	III	76	20.567510190122842
Breast	III	77	22.027345139137104
Breast	III	78	23.519991457129137
Breast	III	79	25.021174350362973
Breast	IV	50	5.046841040217587
Breast	IV	51	5.172494257371269
Breast	IV	52	5.298021938092657
Breast	IV	53	5.423416463433695
Breast	IV	54	5.548544863346588
Breast	IV	55	5.673137681616126
Breast	IV	56	5.796919178198856
Breast	IV	57	5.91965160771186
Breast	IV	58	6.041528984324924
Breast	IV	59	6.1707136420168185
Breast	IV	60	6.323202880818688
Breast	IV	61	6.515194519089379
Breast	IV	62	6.762728900104722
Breast	IV	63	7.080958666177875
Breast	IV	64	7.467173223545205
Breast	IV	65	7.900887339518539
Breast	IV	66	8.360959880007552
Breast	IV	67	8.826419779344283
Breast	IV	68	9.277975255383831
Breast	IV	69	9.729666132028335
Breast	IV	70	10.229150489647914
Breast	IV	71	10.826460994131923
Breast	IV	72	11.5725720326913
Breast	IV	73	12.51698249537263
Breast	IV	74	13.665003964703823
Breast	IV	75	14.97691690534095
Breast	IV	76	16.40964525964211
Breast	IV	77	17.91916025484679
Breast	IV	78	19.461940115886065
Breast	IV	79	21.01531824813445
Colon/Rectum	I	50	3.981130969163197
Colon/Rectum	I	51	4.801689927613286
Colon/Rectum	I	52	5.62263457065809
Colon/Rectum	I	53	6.446418894562093
Colon/Rectum	I	54	7.335134348967267
Colon/Rectum	I	55	8.410571353901284
Colon/Rectum	I	56	9.796989198964672
Colon/Rectum	I	57	11.618105791165693
Colon/Rectum	I	58	13.988196573150582
Colon/Rectum	I	59	16.823630513386465
Colon/Rectum	I	60	19.84476707107261
Colon/Rectum	I	61	22.765176036135703
Colon/Rectum	I	62	25.299328909749647
Colon/Rectum	I	63	27.174763196608396
Colon/Rectum	I	64	28.421709296364295
Colon/Rectum	I	65	29.37352698860544
Colon/Rectum	I	66	30.37733331077567
Colon/Rectum	I	67	31.781262918181316
Colon/Rectum	I	68	33.91943838286712
Colon/Rectum	I	69	36.78670643432784
Colon/Rectum	I	70	40.03850424305477
Colon/Rectum	I	71	43.31538101749605
Colon/Rectum	I	72	46.256292248929014
Colon/Rectum	I	73	48.50714698741611
Colon/Rectum	I	74	49.96541344900615
Colon/Rectum	I	75	50.78495268847341
Colon/Rectum	I	76	51.13419930198594
Colon/Rectum	I	77	51.18682903783243
Colon/Rectum	I	78	51.11874270151796
Colon/Rectum	I	79	51.023006382361146
Colon/Rectum	II	50	6.220784597787872
Colon/Rectum	II	51	7.294110795265129
Colon/Rectum	II	52	8.367206058267762
Colon/Rectum	II	53	9.441765635911649
Colon/Rectum	II	54	10.556603499266933
Colon/Rectum	II	55	11.787706640168995
Colon/Rectum	II	56	13.21266159626642
Colon/Rectum	II	57	14.908942783335183
Colon/Rectum	II	58	16.949159680535473
Colon/Rectum	II	59	19.298228406404963
Colon/Rectum	II	60	21.81369202471365
Colon/Rectum	II	61	24.348746054523275
Colon/Rectum	II	62	26.756908109073617
Colon/Rectum	II	63	28.899220222547154
Colon/Rectum	II	64	30.80248339918185
Colon/Rectum	II	65	32.65882779111722
Colon/Rectum	II	66	34.66713757319405
Colon/Rectum	II	67	37.02575867665309
Colon/Rectum	II	68	39.92624803036035
Colon/Rectum	II	69	43.41557216222669
Colon/Rectum	II	70	47.396956542750736
Colon/Rectum	II	71	51.768426997413336
Colon/Rectum	II	72	56.429652373925315
Colon/Rectum	II	73	61.28455054394689
Colon/Rectum	II	74	66.2754803527056
Colon/Rectum	II	75	71.38002679213302
Colon/Rectum	II	76	76.57485139047698
Colon/Rectum	II	77	81.83333282528892
Colon/Rectum	II	78	87.12590112682656
Colon/Rectum	II	79	92.4354163720257
Colon/Rectum	III	50	10.18980396528847
Colon/Rectum	III	51	11.821540386674211
Colon/Rectum	III	52	13.452394033790352
Colon/Rectum	III	53	15.084347181979771
Colon/Rectum	III	54	16.757767980737007
Colon/Rectum	III	55	18.5515067966273
Colon/Rectum	III	56	20.54613636411705
Colon/Rectum	III	57	22.82233326739323
Colon/Rectum	III	58	25.454841570955857
Colon/Rectum	III	59	28.37887297068335
Colon/Rectum	III	60	31.389793828332632
Colon/Rectum	III	61	34.27656144473647
Colon/Rectum	III	62	36.827823655540534
Colon/Rectum	III	63	38.84268555643524
Colon/Rectum	III	64	40.36823311292588
Colon/Rectum	III	65	41.70000385489602
Colon/Rectum	III	66	43.1448232951474
Colon/Rectum	III	67	45.01012179405331
Colon/Rectum	III	68	47.59277892801509
Colon/Rectum	III	69	50.934196504527904
Colon/Rectum	III	70	54.819510349022394
Colon/Rectum	III	71	59.0221820405434
Colon/Rectum	III	72	63.315384301700675
Colon/Rectum	III	73	67.47780555830953
Colon/Rectum	III	74	71.4203637346768
Colon/Rectum	III	75	75.18657990841366
Colon/Rectum	III	76	78.82602158359724
Colon/Rectum	III	77	82.3885190759281
Colon/Rectum	III	78	85.92310279091025
Colon/Rectum	III	79	89.45497508369341
Colon/Rectum	IV	50	7.857845195033185
Colon/Rectum	IV	51	9.469116126811013
Colon/Rectum	IV	52	11.081115082738343
Colon/Rectum	IV	53	12.693526073046487
Colon/Rectum	IV	54	14.304648270437886
Colon/Rectum	IV	55	15.91118385134788
Colon/Rectum	IV	56	17.509859739879126
Colon/Rectum	IV	57	19.097952514878617
Colon/Rectum	IV	58	20.673863728630813
Colon/Rectum	IV	59	22.24148335061613
Colon/Rectum	IV	60	23.808285462244747
Colon/Rectum	IV	61	25.380175472604563
Colon/Rectum	IV	62	26.9621444505453
Colon/Rectum	IV	63	28.56047557681831
Colon/Rectum	IV	64	30.208834614755265
Colon/Rectum	IV	65	31.967792552881328
Colon/Rectum	IV	66	33.89846091265562
Colon/Rectum	IV	67	36.06086699370321
Colon/Rectum	IV	68	38.51231736384835
Colon/Rectum	IV	69	41.26579277091757
Colon/Rectum	IV	70	44.290020728808464
Colon/Rectum	IV	71	47.55141800345631
Colon/Rectum	IV	72	51.01664091217228
Colon/Rectum	IV	73	54.65413543405477
Colon/Rectum	IV	74	58.435800707884184
Colon/Rectum	IV	75	62.334996531434456
Colon/Rectum	IV	76	66.32389414603075
Colon/Rectum	IV	77	70.372443679950507
Colon/Rectum	IV	78	74.44864303529066
Colon/Rectum	IV	79	78.53478112555605
Gallbladder	I	50	0.15094983431861628
Gallbladder	I	51	0.15718826421624602
Gallbladder	I	52	0.1628090589167545
Gallbladder	I	53	0.16809107301430032
Gallbladder	I	54	0.17422048140018623
Gallbladder	I	55	0.18336681858795717
Gallbladder	I	56	0.19773786365898977
Gallbladder	I	57	0.21952618547829597
Gallbladder	I	58	0.25084649228129646
Gallbladder	I	59	0.29263114788795924
Gallbladder	I	60	0.34463557534739886
Gallbladder	I	61	0.40654640130545255
Gallbladder	I	62	0.4780383879236338
Gallbladder	I	63	0.5586711777349586
Gallbladder	I	64	0.6455907840824974
Gallbladder	I	65	0.7336408481169064
Gallbladder	I	66	0.81766708419503
Gallbladder	I	67	0.8924781382099364
Gallbladder	I	68	0.952935865747752
Gallbladder	I	69	0.9998164670318038
Gallbladder	I	70	1.0400022991943776
Gallbladder	I	71	1.0807491802644988
Gallbladder	I	72	1.1296100919156387
Gallbladder	I	73	1.1943704626266443
Gallbladder	I	74	1.277443839242827
Gallbladder	I	75	1.3754643428761981
Gallbladder	I	76	1.4846432689793787
Gallbladder	I	77	1.6009270696998579
Gallbladder	I	78	1.7200656002651664
Gallbladder	I	79	1.8397686649902911
Gallbladder	II	50	0.3109352383542039
Gallbladder	II	51	0.36410506385509867
Gallbladder	II	52	0.4169050065082866
Gallbladder	II	53	0.4695547617818846
Gallbladder	II	54	0.524030862424239
Gallbladder	II	55	0.5841164910653609
Gallbladder	II	56	0.6536734728062976
Gallbladder	II	57	0.7365523139121097
Gallbladder	II	58	0.8363071257914076
Gallbladder	II	59	0.950177956801253
Gallbladder	II	60	1.069118113510338
Gallbladder	II	61	1.1838501287609848
Gallbladder	II	62	1.285161265163468
Gallbladder	II	63	1.3644638823681157
Gallbladder	II	64	1.4258665018701515
Gallbladder	II	65	1.4859144744092028
Gallbladder	II	66	1.5614463225049413
Gallbladder	II	67	1.6693038616301141
Gallbladder	II	68	1.8259239522724644
Gallbladder	II	69	2.030551120318381
Gallbladder	II	70	2.2647596539723285
Gallbladder	II	71	2.5088720146225296
Gallbladder	II	72	2.742246355979864
Gallbladder	II	73	2.94341434109742
Gallbladder	II	74	3.103739751891356
Gallbladder	II	75	3.2288847491743295
Gallbladder	II	76	3.326088213636182
Gallbladder	II	77	3.4037975099475983
Gallbladder	II	78	3.471482457465914
Gallbladder	II	79	3.53463526864894
Gallbladder	III	50	0.3247621532951214
Gallbladder	III	51	0.35624249302812405
Gallbladder	III	52	0.38679817181763265
Gallbladder	III	53	0.41683748381320207
Gallbladder	III	54	0.44791110423495495
Gallbladder	III	55	0.4828112829155887
Gallbladder	III	56	0.5243679292549531
Gallbladder	III	57	0.5753957519529986
Gallbladder	III	58	0.638597800391262
Gallbladder	III	59	0.7145521742238601
Gallbladder	III	60	0.8017108208032067
Gallbladder	III	61	0.898414466090275
Gallbladder	III	62	1.0029914597496574
Gallbladder	III	63	1.113779896229597
Gallbladder	III	64	1.2295362136634866
Gallbladder	III	65	1.3494852210250836
Gallbladder	III	66	1.4729189377400875
Gallbladder	III	67	1.5991145905892
Gallbladder	III	68	1.7272717655547871
Gallbladder	III	69	1.8569094561982347
Gallbladder	III	70	1.9878781324784913
Gallbladder	III	71	2.1199196756080014
Gallbladder	III	72	2.2526595099362137
Gallbladder	III	73	2.3856068625580895
Gallbladder	III	74	2.518000007884004
Gallbladder	III	75	2.649039938659686
Gallbladder	III	76	2.778218509005578
Gallbladder	III	77	2.905330242731945
Gallbladder	III	78	3.030448056098723
Gallbladder	III	79	3.1538075530119474
Gallbladder	IV	50	0.2851356224770344
Gallbladder	IV	51	0.4344904439675168
Gallbladder	IV	52	0.5857574444463215
Gallbladder	IV	53	0.7382447582385077
Gallbladder	IV	54	0.8923984873696627
Gallbladder	IV	55	1.0495776560973609
Gallbladder	IV	56	1.211201720610047
Gallbladder	IV	57	1.3787318668484139
Gallbladder	IV	58	1.5536940059362732
Gallbladder	IV	59	1.7375480449010428
Gallbladder	IV	60	1.931656364340253
Gallbladder	IV	61	2.137370946751182
Gallbladder	IV	62	2.3560032856438626
Gallbladder	IV	63	2.588801545288477
Gallbladder	IV	64	2.836810051588362
Gallbladder	IV	65	3.1009673405277547
Gallbladder	IV	66	3.3823058856080754
Gallbladder	IV	67	3.6819067284864437
Gallbladder	IV	68	4.000991756230164
Gallbladder	IV	69	4.3451050026494755
Gallbladder	IV	70	4.724386670287816
Gallbladder	IV	71	5.149675375674539
Gallbladder	IV	72	5.632593336234886
Gallbladder	IV	73	6.185290778796029
Gallbladder	IV	74	6.8085373164257375
Gallbladder	IV	75	7.490429561478781
Gallbladder	IV	76	8.217437139012448
Gallbladder	IV	77	8.974783363718492
Gallbladder	IV	78	9.746807890586464
Gallbladder	IV	79	10.524778926597623
Head and Neck	I	50	3.4246962292881706
Head and Neck	I	51	3.9219159096218985
Head and Neck	I	52	4.420129302169743
Head and Neck	I	53	4.918963834354041
Head and Neck	I	54	5.415382546083985
Head and Neck	I	55	5.903596861469439
Head and Neck	I	56	6.37767019572991
Head and Neck	I	57	6.831670677976669
Head and Neck	I	58	7.2599568672395
Head and Neck	I	59	7.662745054632385
Head and Neck	I	60	8.046100815042038
Head and Neck	I	61	8.416351027637432
Head and Neck	I	62	8.779858523594426
Head and Neck	I	63	9.143050030218014
Head and Neck	I	64	9.510505878055644
Head and Neck	I	65	9.884821748072376
Head and Neck	I	66	10.268464570460951
Head and Neck	I	67	10.66373786015347
Head and Neck	I	68	11.072060237532565
Head and Neck	I	69	11.480704317642692
Head and Neck	I	70	11.862926266724394
Head and Neck	I	71	12.191251818955562
Head and Neck	I	72	12.438096235673122
Head and Neck	I	73	12.57686000654334
Head and Neck	I	74	12.605876770080332
Head and Neck	I	75	12.548534129587626
Head and Neck	I	76	12.429414324192948
Head and Neck	I	77	12.273227378397694
Head and Neck	I	78	12.1043125066413
Head and Neck	I	79	11.93515828662925
Head and Neck	II	50	1.9122177458285692
Head and Neck	II	51	2.214295815281805
Head and Neck	II	52	2.5172612717069125
Head and Neck	II	53	2.820910055570939
Head and Neck	II	54	3.1256327141712092
Head and Neck	II	55	3.4323866065447857
Head and Neck	II	56	3.7421748592396136
Head and Neck	II	57	4.05600626988684
Head and Neck	II	58	4.3746223500711405
Head and Neck	II	59	4.69284040490732
Head and Neck	II	60	4.999600151917776
Head and Neck	II	61	5.283645567842857
Head and Neck	II	62	5.533784239256163
Head and Neck	II	63	5.739516334383948
Head and Neck	II	64	5.90486206189379
Head and Neck	II	65	6.048339985791587
Head and Neck	II	66	6.189137831156954
Head and Neck	II	67	6.3464909779249785
Head and Neck	II	68	6.538745122654544
Head and Neck	II	69	6.7628584509123835
Head and Neck	II	70	6.994286042231864
Head and Neck	II	71	7.207384870205659
Head and Neck	II	72	7.376341197042574
Head and Neck	II	73	7.476053743971321
Head and Neck	II	74	7.501702527670854
Head and Neck	II	75	7.468905220325669
Head and Neck	II	76	7.394251125217071
Head and Neck	II	77	7.2944303991546
Head and Neck	II	78	7.185900010881728
Head and Neck	II	79	7.0771075054420445
Head and Neck	III	50	2.7381100883406853
Head and Neck	III	51	3.1345891286392886
Head and Neck	III	52	3.5318482767245323
Head and Neck	III	53	3.929543956659184
Head and Neck	III	54	4.3240595528625
Head and Neck	III	55	4.708415860556684
Head and Neck	III	56	5.075445660020286
Head and Neck	III	57	5.417984817423692
Head and Neck	III	58	5.729058273518853
Head and Neck	III	59	6.004987388704499
Head and Neck	III	60	6.2453532078959935
Head and Neck	III	61	6.449848338689963
Head and Neck	III	62	6.618117847576842
Head and Neck	III	63	6.749880019408546
Head and Neck	III	64	6.846896595732051
Head and Neck	III	65	6.912946948959023
Head and Neck	III	66	6.951839763876683
Head and Neck	III	67	6.96727196882778
Head and Neck	III	68	6.962781682041663
Head and Neck	III	69	6.941513980113928
Head and Neck	III	70	6.906408251710827
Head and Neck	III	71	6.860554208504425
Head and Neck	III	72	6.807216224299399
Head and Neck	III	73	6.74978446263309
Head and Neck	III	74	6.690394226300943
Head and Neck	III	75	6.629767837075626
Head and Neck	III	76	6.568495481867269
Head and Neck	III	77	6.507078288064511
Head and Neck	III	78	6.445902456736957
Head and Neck	III	79	6.385139223537508
Head and Neck	IV	50	11.95573783151865
Head and Neck	IV	51	13.24081796344265
Head and Neck	IV	52	14.52323688839403
Head and Neck	IV	53	15.803775013210576
Head and Neck	IV	54	17.08534013722537
Head and Neck	IV	55	18.373172025197032
Head and Neck	IV	56	19.672660896997268
Head and Neck	IV	57	20.989183501630976
Head and Neck	IV	58	22.32624088490974
Head and Neck	IV	59	23.645843998370637
Head and Neck	IV	60	24.868512263840366
Head and Neck	IV	61	25.912924492224477
Head and Neck	IV	62	26.697707473694585
Head and Neck	IV	63	27.144969940537813
Head and Neck	IV	64	27.26127120461612
Head and Neck	IV	65	27.137806921124376
Head and Neck	IV	66	26.869514660839386
Head and Neck	IV	67	26.551559511387556
Head and Neck	IV	68	26.27674269293869
Head and Neck	IV	69	26.074955107225733
Head and Neck	IV	70	25.91297602234727
Head and Neck	IV	71	25.754965665903736
Head and Neck	IV	72	25.565190787587774
Head and Neck	IV	73	25.30910720123407
Head and Neck	IV	74	24.97749958527131
Head and Neck	IV	75	24.586362427006296
Head and Neck	IV	76	24.152668622911232
Head and Neck	IV	77	23.69325149007793
Head and Neck	IV	78	23.224439632007957
Head and Neck	IV	79	22.754493003195023
Kidney	I	50	7.557529031307856
Kidney	I	51	8.15585301005615
Kidney	I	52	8.754335864434479
Kidney	I	53	9.353219368338978
Kidney	I	54	9.959171021631121
Kidney	I	55	10.58523234003565
Kidney	I	56	11.244668590956955
Kidney	I	57	11.950711271332539
Kidney	I	58	12.71619022875623
Kidney	I	59	13.545049395891116
Kidney	I	60	14.432409685799197
Kidney	I	61	15.373089078582655
Kidney	I	62	16.36196363641591
Kidney	I	63	17.393447438156272
Kidney	I	64	18.450577902298246
Kidney	I	65	19.504958190202686
Kidney	I	66	20.527622208420226
Kidney	I	67	21.48950970738841
Kidney	I	68	22.362959365892532
Kidney	I	69	23.155601785499133
Kidney	I	70	23.910520597782455
Kidney	I	71	24.67249690038144
Kidney	I	72	25.4866275508943
Kidney	I	73	26.39708480783037
Kidney	I	74	27.415330552874615
Kidney	I	75	28.51961565653074
Kidney	I	76	29.686454247453817
Kidney	I	77	30.891931736491596
Kidney	I	78	32.112166815748886
Kidney	I	79	33.33474201550273
Kidney	II	50	1.675676233717292
Kidney	II	51	1.7320047717053924
Kidney	II	52	1.7884355107001282
Kidney	II	53	1.8451264778136542
Kidney	II	54	1.9064259597626365
Kidney	II	55	1.9808402245138665
Kidney	II	56	2.0770384010877194
Kidney	II	57	2.2037117681258445
Kidney	II	58	2.3690576571496718
Kidney	II	59	2.5684855221726846
Kidney	II	60	2.7845075527642797
Kidney	II	61	2.998955139001746
Kidney	II	62	3.1935254549154424
Kidney	II	63	3.350477288697966
Kidney	II	64	3.4674645650304843
Kidney	II	65	3.5576269622788828
Kidney	II	66	3.6348243537133
Kidney	II	67	3.712973017664715
Kidney	II	68	3.805686508659875
Kidney	II	69	3.9173751873108076
Kidney	II	70	4.043123658193793
Kidney	II	71	4.177538326149394
Kidney	II	72	4.315097054569415
Kidney	II	73	4.450205533560159
Kidney	II	74	4.58025636647125
Kidney	II	75	4.7058427184694205
Kidney	II	76	4.827809900897082
Kidney	II	77	4.947151831736265
Kidney	II	78	5.064996619019389
Kidney	II	79	5.182001820461073
Kidney	III	50	2.3631877932977883
Kidney	III	51	2.75222281024765
Kidney	III	52	3.1411303225172604
Kidney	III	53	3.5298529779293095
Kidney	III	54	3.916321305736605
Kidney	III	55	4.296493742646435
Kidney	III	56	4.666261274745283
Kidney	III	57	5.021476390680393
Kidney	III	58	5.358368337477641
Kidney	III	59	5.684019114239426
Kidney	III	60	6.0165248654690044
Kidney	III	61	6.374632963274262
Kidney	III	62	6.777283611497637
Kidney	III	63	7.2426340247245315
Kidney	III	64	7.767232180798953
Kidney	III	65	8.325890950258637
Kidney	III	66	8.892424019025034
Kidney	III	67	9.440589870428385
Kidney	III	68	9.94478956150351
Kidney	III	69	10.396367906005732
Kidney	III	70	10.803645544215597
Kidney	III	71	11.175538067171347
Kidney	III	72	11.520741141043361
Kidney	III	73	11.847529870194194
Kidney	III	74	12.16078906304511
Kidney	III	75	12.462356580462533
Kidney	III	76	12.754272909134192
Kidney	III	77	13.039004280014591
Kidney	III	78	13.319400880740368
Kidney	III	79	13.597157390835463
Kidney	IV	50	2.4165374684713194
Kidney	IV	51	2.817989484067361
Kidney	IV	52	3.2193079277069834
Kidney	IV	53	3.6206872583127927
Kidney	IV	54	4.026066946139972
Kidney	IV	55	4.443175435208353
Kidney	IV	56	4.879958915178942
Kidney	IV	57	5.344413693997586
Kidney	IV	58	5.844134927773874
Kidney	IV	59	6.376379044784334
Kidney	IV	60	6.927948843754601
Kidney	IV	61	7.485059638336074
Kidney	IV	62	8.033810044420292
Kidney	IV	63	8.560658021096824
Kidney	IV	64	9.062199938151744
Kidney	IV	65	9.54526342620716
Kidney	IV	66	10.017200345193594
Kidney	IV	67	10.485455508684995
Kidney	IV	68	10.957571554384275
Kidney	IV	69	11.440300489079066
Kidney	IV	70	11.939533073731601
Kidney	IV	71	12.461182454594473
Kidney	IV	72	13.01119448427761
Kidney	IV	73	13.595226611378916
Kidney	IV	74	14.212818065550659
Kidney	IV	75	14.857333494896164
Kidney	IV	76	15.521713779176158
Kidney	IV	77	16.198754165052293
Kidney	IV	78	16.881274704395672
Kidney	IV	79	17.565511032913662
Liver/Bile-duct	I	50	0.5201455466148519
Liver/Bile-duct	I	51	0.8051950174211363
Liver/Bile-duct	I	52	1.1020347044455532
Liver/Bile-duct	I	53	1.4059598824139046
Liver/Bile-duct	I	54	1.707404059672591
Liver/Bile-duct	I	55	1.9900872044614284
Liver/Bile-duct	I	56	2.2372138891203392
Liver/Bile-duct	I	57	2.4324352571926178
Liver/Bile-duct	I	58	2.5614739922774987
Liver/Bile-duct	I	59	2.634051115255214
Liver/Bile-duct	I	60	2.6823439597840895
Liver/Bile-duct	I	61	2.738147211416781
Liver/Bile-duct	I	62	2.832414097364087
Liver/Bile-duct	I	63	2.9952940971804938
Liver/Bile-duct	I	64	3.2306927156074794
Liver/Bile-duct	I	65	3.5151578419960443
Liver/Bile-duct	I	66	3.822710692861565
Liver/Bile-duct	I	67	4.125723615087547
Liver/Bile-duct	I	68	4.396576274738701
Liver/Bile-duct	I	69	4.626968431616054
Liver/Bile-duct	I	70	4.82790272214461
Liver/Bile-duct	I	71	5.010316755635906
Liver/Bile-duct	I	72	5.183329518580131
Liver/Bile-duct	I	73	5.35369101145134
Liver/Bile-duct	I	74	5.521360899445523
Liver/Bile-duct	I	75	5.6817013956259395
Liver/Bile-duct	I	76	5.831547744526338
Liver/Bile-duct	I	77	5.969658344587213
Liver/Bile-duct	I	78	6.096707163578383
Liver/Bile-duct	I	79	6.2141507598738315
Liver/Bile-duct	II	50	0.8343599385605899
Liver/Bile-duct	II	51	1.0186371956124252
Liver/Bile-duct	II	52	1.1992898054640508
Liver/Bile-duct	II	53	1.3777956563167286
Liver/Bile-duct	II	54	1.557800335814722
Liver/Bile-duct	II	55	1.7455279283096128
Liver/Bile-duct	II	56	1.9472718452377589
Liver/Bile-duct	II	57	2.1692509999480367
Liver/Bile-duct	II	58	2.4171987299297446
Liver/Bile-duct	II	59	2.6883059348176652
Liver/Bile-duct	II	60	2.971297558181531
Liver/Bile-duct	II	61	3.2545445458150586
Liver/Bile-duct	II	62	3.526352428012573
Liver/Bile-duct	II	63	3.775242998797564
Liver/Bile-duct	II	64	4.00022408112755
Liver/Bile-duct	II	65	4.2112967071895815
Liver/Bile-duct	II	66	4.419504443652795
Liver/Bile-duct	II	67	4.6365006394054
Liver/Bile-duct	II	68	4.874034979251201
Liver/Bile-duct	II	69	5.136683624893157
Liver/Bile-duct	II	70	5.421463574680214
Liver/Bile-duct	II	71	5.724731764053161
Liver/Bile-duct	II	72	6.042302119048039
Liver/Bile-duct	II	73	6.36892170697065
Liver/Bile-duct	II	74	6.699084658233379
Liver/Bile-duct	II	75	7.028349380108236
Liver/Bile-duct	II	76	7.353285246963207
Liver/Bile-duct	II	77	7.671835300229797
Liver/Bile-duct	II	78	7.983457706107504
Liver/Bile-duct	II	79	8.288697707873448
Liver/Bile-duct	III	50	0.39289005688426565
Liver/Bile-duct	III	51	0.5572690348726441
Liver/Bile-duct	III	52	0.7263485675715774
Liver/Bile-duct	III	53	0.8984492406943333
Liver/Bile-duct	III	54	1.0745710311761567
Liver/Bile-duct	III	55	1.2579701588103986
Liver/Bile-duct	III	56	1.4521335113499279
Liver/Bile-duct	III	57	1.660601172238623
Liver/Bile-duct	III	58	1.8867103387079898
Liver/Bile-duct	III	59	2.1289378176608285
Liver/Bile-duct	III	60	2.381077415824289
Liver/Bile-duct	III	61	2.6369362469055506
Liver/Bile-duct	III	62	2.8904509528420466
Liver/Bile-duct	III	63	3.13580772877801
Liver/Bile-duct	III	64	3.3719172056347393
Liver/Bile-duct	III	65	3.6023119630166835
Liver/Bile-duct	III	66	3.830630118093287
Liver/Bile-duct	III	67	4.060515582077917
Liver/Bile-duct	III	68	4.295910471218572
Liver/Bile-duct	III	69	4.545271749187782
Liver/Bile-duct	III	70	4.821326874555206
Liver/Bile-duct	III	71	5.136849738952108
Liver/Bile-duct	III	72	5.5048851807500245
Liver/Bile-duct	III	73	5.938862091570287
Liver/Bile-duct	III	74	6.44034661293037
Liver/Bile-duct	III	75	6.997946529285619
Liver/Bile-duct	III	76	7.598923311761436
Liver/Bile-duct	III	77	8.229301613706843
Liver/Bile-duct	III	78	8.874026420991317
Liver/Bile-duct	III	79	9.524659925782363
Liver/Bile-duct	IV	50	2.1425471494713935
Liver/Bile-duct	IV	51	2.572652391012455
Liver/Bile-duct	IV	52	2.989891508825038
Liver/Bile-duct	IV	53	3.399636586691875
Liver/Bile-duct	IV	54	3.8179885298405494
Liver/Bile-duct	IV	55	4.2736411897702355
Liver/Bile-duct	IV	56	4.795969651258769
Liver/Bile-duct	IV	57	5.413923730277087
Liver/Bile-duct	IV	58	6.15392824299376
Liver/Bile-duct	IV	59	7.005548294657009
Liver/Bile-duct	IV	60	7.922777432155067
Liver/Bile-duct	IV	61	8.85919061945945
Liver/Bile-duct	IV	62	9.769140166152676
Liver/Bile-duct	IV	63	10.60857693779111
Liver/Bile-duct	IV	64	11.373479690863341
Liver/Bile-duct	IV	65	12.10056402016611
Liver/Bile-duct	IV	66	12.829184746538193
Liver/Bile-duct	IV	67	13.599729984187228
Liver/Bile-duct	IV	68	14.452253277073822
Liver/Bile-duct	IV	69	15.411694418439849
Liver/Bile-duct	IV	70	16.488526660701314
Liver/Bile-duct	IV	71	17.693969203118634
Liver/Bile-duct	IV	72	19.041331930438076
Liver/Bile-duct	IV	73	20.545298588531356
Liver/Bile-duct	IV	74	22.200866547010243
Liver/Bile-duct	IV	75	23.980932309286423
Liver/Bile-duct	IV	76	25.855576763163945
Liver/Bile-duct	IV	77	27.792820793252993
Liver/Bile-duct	IV	78	29.759360362174476
Liver/Bile-duct	IV	79	31.737004965025374
Lung	I	50	2.309403061473076
Lung	I	51	3.261694270372366
Lung	I	52	4.213895821157182
Lung	I	53	5.167349671524085
Lung	I	54	6.153195237780094
Lung	I	55	7.232411129783778
Lung	I	56	8.46732120539724
Lung	I	57	9.920321555348616
Lung	I	58	11.651523717164297
Lung	I	59	13.66656511343611
Lung	I	60	15.91650267093902
Lung	I	61	18.349943491633443
Lung	I	62	20.915435771040894
Lung	I	63	23.564297187830558
Lung	I	64	26.31244590622342
Lung	I	65	29.240509267634263
Lung	I	66	32.43207586019398
Lung	I	67	35.970898722504764
Lung	I	68	39.935749088076996
Lung	I	69	44.28696387738152
Lung	I	70	48.86670343083248
Lung	I	71	53.51241658775094
Lung	I	72	58.0616411919678
Lung	I	73	62.35639312020822
Lung	I	74	66.34945422164621
Lung	I	75	70.10448440825006
Lung	I	76	73.68978007960494
Lung	I	77	77.17374119059686
Lung	I	78	80.62358445894861
Lung	I	79	84.07363711082851
Lung	II	50	0.9196609286963283
Lung	II	51	1.3370480237538616
Lung	II	52	1.7543780375065705
Lung	II	53	2.172403099754251
Lung	II	54	2.608494498860671
Lung	II	55	3.096671033301039
Lung	II	56	3.6717159235646712
Lung	II	57	4.368478898666095
Lung	II	58	5.220186456512111
Lung	II	59	6.220888227874392
Lung	II	60	7.325313561924081
Lung	II	61	8.486348769744213
Lung	II	62	9.656777725841698
Lung	II	63	10.791415916080423
Lung	II	64	11.893316229648187
Lung	II	65	13.013851553161984
Lung	II	66	14.206573759118328
Lung	II	67	15.525120859550665
Lung	II	68	17.020810225190157
Lung	II	69	18.68931124018635
Lung	II	70	20.47067325981186
Lung	II	71	22.30267388793873
Lung	II	72	24.12316996480145
Lung	II	73	25.8717237127121
Lung	II	74	27.52793753448237
Lung	II	75	29.111407539676563
Lung	II	76	30.643327540676253
Lung	II	77	32.14480722593587
Lung	II	78	33.636466611597484
Lung	II	79	35.12876537374093
Lung	III	50	3.6173464733352736
Lung	III	51	5.011306270172855
Lung	III	52	6.405180341561471
Lung	III	53	7.8002876423966265
Lung	III	54	9.227263088681642
Lung	III	55	10.746088893481097
Lung	III	56	12.418020304990582
Lung	III	57	14.30428289697321
Lung	III	58	16.46348126836065
Lung	III	59	18.894998244086974
Lung	III	60	21.539046674637657
Lung	III	61	24.33330308082766
