Age	NCRAS_Draw	Stage	Months	CSS
0	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
1	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
2	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
3	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
4	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
5	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
6	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
7	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
8	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
9	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
10	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
11	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
12	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
13	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
14	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
15	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
16	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
17	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
18	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
19	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
20	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
21	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
22	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
23	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
24	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
25	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
26	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
27	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
28	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
29	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
30	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
31	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
32	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
33	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
34	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
35	Myeloid Neoplasm	NotStaged	60	0.7698394012451172
36	Myeloid Neoplasm	NotStaged	60	0.7636856435139974
37	Myeloid Neoplasm	NotStaged	60	0.7575318857828776
38	Myeloid Neoplasm	NotStaged	60	0.7513781280517579
39	Myeloid Neoplasm	NotStaged	60	0.745224370320638
40	Myeloid Neoplasm	NotStaged	60	0.7390706125895182
41	Myeloid Neoplasm	NotStaged	60	0.7329168548583984
42	Myeloid Neoplasm	NotStaged	60	0.7267630971272786
43	Myeloid Neoplasm	NotStaged	60	0.7215497512817383
44	Myeloid Neoplasm	NotStaged	60	0.7172768173217774
45	Myeloid Neoplasm	NotStaged	60	0.7130038833618164
46	Myeloid Neoplasm	NotStaged	60	0.7087309494018554
47	Myeloid Neoplasm	NotStaged	60	0.7044580154418946
48	Myeloid Neoplasm	NotStaged	60	0.6944387435913086
49	Myeloid Neoplasm	NotStaged	60	0.6786731338500976
50	Myeloid Neoplasm	NotStaged	60	0.6629075241088866
51	Myeloid Neoplasm	NotStaged	60	0.6471419143676758
52	Myeloid Neoplasm	NotStaged	60	0.6313763046264648
53	Myeloid Neoplasm	NotStaged	60	0.6154806098937988
54	Myeloid Neoplasm	NotStaged	60	0.5994548301696777
55	Myeloid Neoplasm	NotStaged	60	0.5834290504455566
56	Myeloid Neoplasm	NotStaged	60	0.5674032707214355
57	Myeloid Neoplasm	NotStaged	60	0.5513774909973144
58	Myeloid Neoplasm	NotStaged	60	0.5335263175964355
59	Myeloid Neoplasm	NotStaged	60	0.5138497505187988
60	Myeloid Neoplasm	NotStaged	60	0.4941731834411621
61	Myeloid Neoplasm	NotStaged	60	0.47449661636352536
62	Myeloid Neoplasm	NotStaged	60	0.4548200492858887
63	Myeloid Neoplasm	NotStaged	60	0.4297903938293457
64	Myeloid Neoplasm	NotStaged	60	0.3994076499938965
65	Myeloid Neoplasm	NotStaged	60	0.3690249061584473
66	Myeloid Neoplasm	NotStaged	60	0.33864216232299804
67	Myeloid Neoplasm	NotStaged	60	0.3082594184875488
68	Myeloid Neoplasm	NotStaged	60	0.282564058303833
69	Myeloid Neoplasm	NotStaged	60	0.2615560817718506
70	Myeloid Neoplasm	NotStaged	60	0.24054810523986817
71	Myeloid Neoplasm	NotStaged	60	0.21954012870788575
72	Myeloid Neoplasm	NotStaged	60	0.1985321521759033
73	Myeloid Neoplasm	NotStaged	60	0.18235026931762696
74	Myeloid Neoplasm	NotStaged	60	0.17099448013305665
75	Myeloid Neoplasm	NotStaged	60	0.15963869094848634
76	Myeloid Neoplasm	NotStaged	60	0.14828290176391604
77	Myeloid Neoplasm	NotStaged	60	0.13692711257934573
78	Myeloid Neoplasm	NotStaged	60	0.1270216054916382
79	Myeloid Neoplasm	NotStaged	60	0.11856638050079348
80	Myeloid Neoplasm	NotStaged	60	0.11011115550994874
81	Myeloid Neoplasm	NotStaged	60	0.10165593051910402
82	Myeloid Neoplasm	NotStaged	60	0.09320070552825928
83	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
84	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
85	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
86	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
87	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
88	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
89	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
90	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
91	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
92	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
93	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
94	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
95	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
96	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
97	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
98	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
99	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
100	Myeloid Neoplasm	NotStaged	60	0.08897309303283692
0	Melanoma	I	60	0.9967350769042967
1	Melanoma	I	60	0.9967350769042967
2	Melanoma	I	60	0.9967350769042967
3	Melanoma	I	60	0.9967350769042967
4	Melanoma	I	60	0.9967350769042967
5	Melanoma	I	60	0.9967350769042967
6	Melanoma	I	60	0.9967350769042967
7	Melanoma	I	60	0.9967350769042967
8	Melanoma	I	60	0.9967350769042967
9	Melanoma	I	60	0.9967350769042967
10	Melanoma	I	60	0.9967350769042967
11	Melanoma	I	60	0.9967350769042967
12	Melanoma	I	60	0.9967350769042967
13	Melanoma	I	60	0.9967350769042967
14	Melanoma	I	60	0.9967350769042967
15	Melanoma	I	60	0.9967350769042967
16	Melanoma	I	60	0.9967350769042967
17	Melanoma	I	60	0.9967350769042967
18	Melanoma	I	60	0.9967350769042967
19	Melanoma	I	60	0.9967350769042967
20	Melanoma	I	60	0.9967350769042967
21	Melanoma	I	60	0.9967350769042967
22	Melanoma	I	60	0.9967350769042967
23	Melanoma	I	60	0.9967350769042967
24	Melanoma	I	60	0.9967350769042967
25	Melanoma	I	60	0.9967350769042967
26	Melanoma	I	60	0.9967350769042967
27	Melanoma	I	60	0.9967350769042967
28	Melanoma	I	60	0.9967350769042967
29	Melanoma	I	60	0.9967350769042967
30	Melanoma	I	60	0.9967350769042967
31	Melanoma	I	60	0.9967350769042967
32	Melanoma	I	60	0.9967350769042967
33	Melanoma	I	60	0.9967350769042967
34	Melanoma	I	60	0.9967350769042967
35	Melanoma	I	60	0.9967350769042967
36	Melanoma	I	60	0.9958332519531249
37	Melanoma	I	60	0.994931427001953
38	Melanoma	I	60	0.9940296020507812
39	Melanoma	I	60	0.9931277770996093
40	Melanoma	I	60	0.9922259521484375
41	Melanoma	I	60	0.9913241271972656
42	Melanoma	I	60	0.9904223022460937
43	Melanoma	I	60	0.9902516250610351
44	Melanoma	I	60	0.9908120956420898
45	Melanoma	I	60	0.9913725662231445
46	Melanoma	I	60	0.9919330368041992
47	Melanoma	I	60	0.9924935073852539
48	Melanoma	I	60	0.9930639495849609
49	Melanoma	I	60	0.9936443634033203
50	Melanoma	I	60	0.9942247772216797
51	Melanoma	I	60	0.994805191040039
52	Melanoma	I	60	0.9953856048583983
53	Melanoma	I	60	0.9959916381835937
54	Melanoma	I	60	0.996623291015625
55	Melanoma	I	60	0.9972549438476562
56	Melanoma	I	60	0.9978865966796875
57	Melanoma	I	60	0.9985182495117187
58	Melanoma	I	60	0.998850668334961
59	Melanoma	I	60	0.9988838531494141
60	Melanoma	I	60	0.9989170379638672
61	Melanoma	I	60	0.9989502227783204
62	Melanoma	I	60	0.9989834075927735
63	Melanoma	I	60	0.999
64	Melanoma	I	60	0.999
65	Melanoma	I	60	0.999
66	Melanoma	I	60	0.999
67	Melanoma	I	60	0.999
68	Melanoma	I	60	0.999
69	Melanoma	I	60	0.999
70	Melanoma	I	60	0.999
71	Melanoma	I	60	0.999
72	Melanoma	I	60	0.999
73	Melanoma	I	60	0.999
74	Melanoma	I	60	0.999
75	Melanoma	I	60	0.999
76	Melanoma	I	60	0.999
77	Melanoma	I	60	0.999
78	Melanoma	I	60	0.999
79	Melanoma	I	60	0.999
80	Melanoma	I	60	0.999
81	Melanoma	I	60	0.999
82	Melanoma	I	60	0.999
83	Melanoma	I	60	0.999
84	Melanoma	I	60	0.999
85	Melanoma	I	60	0.999
86	Melanoma	I	60	0.999
87	Melanoma	I	60	0.999
88	Melanoma	I	60	0.999
89	Melanoma	I	60	0.999
90	Melanoma	I	60	0.999
91	Melanoma	I	60	0.999
92	Melanoma	I	60	0.999
93	Melanoma	I	60	0.999
94	Melanoma	I	60	0.999
95	Melanoma	I	60	0.999
96	Melanoma	I	60	0.999
97	Melanoma	I	60	0.999
98	Melanoma	I	60	0.999
99	Melanoma	I	60	0.999
100	Melanoma	I	60	0.999
0	Melanoma	II	60	0.880032958984375
1	Melanoma	II	60	0.880032958984375
2	Melanoma	II	60	0.880032958984375
3	Melanoma	II	60	0.880032958984375
4	Melanoma	II	60	0.880032958984375
5	Melanoma	II	60	0.880032958984375
6	Melanoma	II	60	0.880032958984375
7	Melanoma	II	60	0.880032958984375
8	Melanoma	II	60	0.880032958984375
9	Melanoma	II	60	0.880032958984375
10	Melanoma	II	60	0.880032958984375
11	Melanoma	II	60	0.880032958984375
12	Melanoma	II	60	0.880032958984375
13	Melanoma	II	60	0.880032958984375
14	Melanoma	II	60	0.880032958984375
15	Melanoma	II	60	0.880032958984375
16	Melanoma	II	60	0.880032958984375
17	Melanoma	II	60	0.880032958984375
18	Melanoma	II	60	0.880032958984375
19	Melanoma	II	60	0.880032958984375
20	Melanoma	II	60	0.880032958984375
21	Melanoma	II	60	0.880032958984375
22	Melanoma	II	60	0.880032958984375
23	Melanoma	II	60	0.880032958984375
24	Melanoma	II	60	0.880032958984375
25	Melanoma	II	60	0.880032958984375
26	Melanoma	II	60	0.880032958984375
27	Melanoma	II	60	0.880032958984375
28	Melanoma	II	60	0.880032958984375
29	Melanoma	II	60	0.880032958984375
30	Melanoma	II	60	0.880032958984375
31	Melanoma	II	60	0.880032958984375
32	Melanoma	II	60	0.880032958984375
33	Melanoma	II	60	0.880032958984375
34	Melanoma	II	60	0.880032958984375
35	Melanoma	II	60	0.880032958984375
36	Melanoma	II	60	0.8748943684895832
37	Melanoma	II	60	0.8697557779947916
38	Melanoma	II	60	0.8646171874999999
39	Melanoma	II	60	0.8594785970052083
40	Melanoma	II	60	0.8543400065104166
41	Melanoma	II	60	0.849201416015625
42	Melanoma	II	60	0.8440628255208333
43	Melanoma	II	60	0.8428965301513672
44	Melanoma	II	60	0.8457025299072266
45	Melanoma	II	60	0.8485085296630859
46	Melanoma	II	60	0.8513145294189453
47	Melanoma	II	60	0.8541205291748046
48	Melanoma	II	60	0.8560895614624023
49	Melanoma	II	60	0.8572216262817383
50	Melanoma	II	60	0.8583536911010742
51	Melanoma	II	60	0.8594857559204101
52	Melanoma	II	60	0.860617820739746
53	Melanoma	II	60	0.8549406280517577
54	Melanoma	II	60	0.8424541778564453
55	Melanoma	II	60	0.8299677276611328
56	Melanoma	II	60	0.8174812774658203
57	Melanoma	II	60	0.8049948272705079
58	Melanoma	II	60	0.7992227020263671
59	Melanoma	II	60	0.8001649017333985
60	Melanoma	II	60	0.8011071014404296
61	Melanoma	II	60	0.802049301147461
62	Melanoma	II	60	0.8029915008544921
63	Melanoma	II	60	0.8032912292480469
64	Melanoma	II	60	0.802948486328125
65	Melanoma	II	60	0.8026057434082031
66	Melanoma	II	60	0.8022630004882813
67	Melanoma	II	60	0.8019202575683594
68	Melanoma	II	60	0.8019645309448242
69	Melanoma	II	60	0.8023958206176758
70	Melanoma	II	60	0.8028271102905273
71	Melanoma	II	60	0.8032583999633789
72	Melanoma	II	60	0.8036896896362304
73	Melanoma	II	60	0.8038933486938477
74	Melanoma	II	60	0.8038693771362304
75	Melanoma	II	60	0.8038454055786133
76	Melanoma	II	60	0.8038214340209962
77	Melanoma	II	60	0.8037974624633789
78	Melanoma	II	60	0.790885856628418
79	Melanoma	II	60	0.7650866165161133
80	Melanoma	II	60	0.7392873764038086
81	Melanoma	II	60	0.7134881362915039
82	Melanoma	II	60	0.6876888961791991
83	Melanoma	II	60	0.6747892761230468
84	Melanoma	II	60	0.6747892761230468
85	Melanoma	II	60	0.6747892761230468
86	Melanoma	II	60	0.6747892761230468
87	Melanoma	II	60	0.6747892761230468
88	Melanoma	II	60	0.6747892761230468
89	Melanoma	II	60	0.6747892761230468
90	Melanoma	II	60	0.6747892761230468
91	Melanoma	II	60	0.6747892761230468
92	Melanoma	II	60	0.6747892761230468
93	Melanoma	II	60	0.6747892761230468
94	Melanoma	II	60	0.6747892761230468
95	Melanoma	II	60	0.6747892761230468
96	Melanoma	II	60	0.6747892761230468
97	Melanoma	II	60	0.6747892761230468
98	Melanoma	II	60	0.6747892761230468
99	Melanoma	II	60	0.6747892761230468
100	Melanoma	II	60	0.6747892761230468
0	Melanoma	III	60	0.7918228912353515
1	Melanoma	III	60	0.7918228912353515
2	Melanoma	III	60	0.7918228912353515
3	Melanoma	III	60	0.7918228912353515
4	Melanoma	III	60	0.7918228912353515
5	Melanoma	III	60	0.7918228912353515
6	Melanoma	III	60	0.7918228912353515
7	Melanoma	III	60	0.7918228912353515
8	Melanoma	III	60	0.7918228912353515
9	Melanoma	III	60	0.7918228912353515
10	Melanoma	III	60	0.7918228912353515
11	Melanoma	III	60	0.7918228912353515
12	Melanoma	III	60	0.7918228912353515
13	Melanoma	III	60	0.7918228912353515
14	Melanoma	III	60	0.7918228912353515
15	Melanoma	III	60	0.7918228912353515
16	Melanoma	III	60	0.7918228912353515
17	Melanoma	III	60	0.7918228912353515
18	Melanoma	III	60	0.7918228912353515
19	Melanoma	III	60	0.7918228912353515
20	Melanoma	III	60	0.7918228912353515
21	Melanoma	III	60	0.7918228912353515
22	Melanoma	III	60	0.7918228912353515
23	Melanoma	III	60	0.7918228912353515
24	Melanoma	III	60	0.7918228912353515
25	Melanoma	III	60	0.7918228912353515
26	Melanoma	III	60	0.7918228912353515
27	Melanoma	III	60	0.7918228912353515
28	Melanoma	III	60	0.7918228912353515
29	Melanoma	III	60	0.7918228912353515
30	Melanoma	III	60	0.7918228912353515
31	Melanoma	III	60	0.7918228912353515
32	Melanoma	III	60	0.7918228912353515
33	Melanoma	III	60	0.7918228912353515
34	Melanoma	III	60	0.7918228912353515
35	Melanoma	III	60	0.7918228912353515
36	Melanoma	III	60	0.7805858815511068
37	Melanoma	III	60	0.769348871866862
38	Melanoma	III	60	0.7581118621826172
39	Melanoma	III	60	0.7468748524983724
40	Melanoma	III	60	0.7356378428141276
41	Melanoma	III	60	0.7244008331298828
42	Melanoma	III	60	0.7131638234456381
43	Melanoma	III	60	0.7118020782470703
44	Melanoma	III	60	0.7203155975341797
45	Melanoma	III	60	0.728829116821289
46	Melanoma	III	60	0.7373426361083985
47	Melanoma	III	60	0.7458561553955079
48	Melanoma	III	60	0.7517670059204102
49	Melanoma	III	60	0.7550751876831054
50	Melanoma	III	60	0.7583833694458009
51	Melanoma	III	60	0.7616915512084961
52	Melanoma	III	60	0.7649997329711915
53	Melanoma	III	60	0.7573595275878907
54	Melanoma	III	60	0.7387709350585938
55	Melanoma	III	60	0.7201823425292969
56	Melanoma	III	60	0.70159375
57	Melanoma	III	60	0.6830051574707031
58	Melanoma	III	60	0.6749734268188476
59	Melanoma	III	60	0.6774985580444336
60	Melanoma	III	60	0.6800236892700195
61	Melanoma	III	60	0.6825488204956055
62	Melanoma	III	60	0.6850739517211915
63	Melanoma	III	60	0.68658203125
64	Melanoma	III	60	0.6870730590820313
65	Melanoma	III	60	0.6875640869140625
66	Melanoma	III	60	0.6880551147460937
67	Melanoma	III	60	0.688546142578125
68	Melanoma	III	60	0.6864454574584962
69	Melanoma	III	60	0.681753059387207
70	Melanoma	III	60	0.677060661315918
71	Melanoma	III	60	0.6723682632446288
72	Melanoma	III	60	0.6676758651733399
73	Melanoma	III	60	0.6656062240600585
74	Melanoma	III	60	0.6661593399047852
75	Melanoma	III	60	0.6667124557495117
76	Melanoma	III	60	0.6672655715942383
77	Melanoma	III	60	0.6678186874389649
78	Melanoma	III	60	0.6487507667541504
79	Melanoma	III	60	0.6100618095397949
80	Melanoma	III	60	0.5713728523254394
81	Melanoma	III	60	0.532683895111084
82	Melanoma	III	60	0.49399493789672855
83	Melanoma	III	60	0.4746504592895508
84	Melanoma	III	60	0.4746504592895508
85	Melanoma	III	60	0.4746504592895508
86	Melanoma	III	60	0.4746504592895508
87	Melanoma	III	60	0.4746504592895508
88	Melanoma	III	60	0.4746504592895508
89	Melanoma	III	60	0.4746504592895508
90	Melanoma	III	60	0.4746504592895508
91	Melanoma	III	60	0.4746504592895508
92	Melanoma	III	60	0.4746504592895508
93	Melanoma	III	60	0.4746504592895508
94	Melanoma	III	60	0.4746504592895508
95	Melanoma	III	60	0.4746504592895508
96	Melanoma	III	60	0.4746504592895508
97	Melanoma	III	60	0.4746504592895508
98	Melanoma	III	60	0.4746504592895508
99	Melanoma	III	60	0.4746504592895508
100	Melanoma	III	60	0.4746504592895508
0	Melanoma	IV	60	0.35381507873535156
1	Melanoma	IV	60	0.35381507873535156
2	Melanoma	IV	60	0.35381507873535156
3	Melanoma	IV	60	0.35381507873535156
4	Melanoma	IV	60	0.35381507873535156
5	Melanoma	IV	60	0.35381507873535156
6	Melanoma	IV	60	0.35381507873535156
7	Melanoma	IV	60	0.35381507873535156
8	Melanoma	IV	60	0.35381507873535156
9	Melanoma	IV	60	0.35381507873535156
10	Melanoma	IV	60	0.35381507873535156
11	Melanoma	IV	60	0.35381507873535156
12	Melanoma	IV	60	0.35381507873535156
13	Melanoma	IV	60	0.35381507873535156
14	Melanoma	IV	60	0.35381507873535156
15	Melanoma	IV	60	0.35381507873535156
16	Melanoma	IV	60	0.35381507873535156
17	Melanoma	IV	60	0.35381507873535156
18	Melanoma	IV	60	0.35381507873535156
19	Melanoma	IV	60	0.35381507873535156
20	Melanoma	IV	60	0.35381507873535156
21	Melanoma	IV	60	0.35381507873535156
22	Melanoma	IV	60	0.35381507873535156
23	Melanoma	IV	60	0.35381507873535156
24	Melanoma	IV	60	0.35381507873535156
25	Melanoma	IV	60	0.35381507873535156
26	Melanoma	IV	60	0.35381507873535156
27	Melanoma	IV	60	0.35381507873535156
28	Melanoma	IV	60	0.35381507873535156
29	Melanoma	IV	60	0.35381507873535156
30	Melanoma	IV	60	0.35381507873535156
31	Melanoma	IV	60	0.35381507873535156
32	Melanoma	IV	60	0.35381507873535156
33	Melanoma	IV	60	0.35381507873535156
34	Melanoma	IV	60	0.35381507873535156
35	Melanoma	IV	60	0.35381507873535156
36	Melanoma	IV	60	0.3531447347005208
37	Melanoma	IV	60	0.3524743906656901
38	Melanoma	IV	60	0.3518040466308594
39	Melanoma	IV	60	0.35113370259602866
40	Melanoma	IV	60	0.3504633585611979
41	Melanoma	IV	60	0.3497930145263672
42	Melanoma	IV	60	0.34912267049153645
43	Melanoma	IV	60	0.34546526908874514
44	Melanoma	IV	60	0.33882081031799316
45	Melanoma	IV	60	0.33217635154724123
46	Melanoma	IV	60	0.32553189277648925
47	Melanoma	IV	60	0.31888743400573727
48	Melanoma	IV	60	0.32587971305847163
49	Melanoma	IV	60	0.34650872993469234
50	Melanoma	IV	60	0.36713774681091305
51	Melanoma	IV	60	0.38776676368713375
52	Melanoma	IV	60	0.40839578056335446
53	Melanoma	IV	60	0.4042765274047851
54	Melanoma	IV	60	0.37540900421142576
55	Melanoma	IV	60	0.34654148101806637
56	Melanoma	IV	60	0.317673957824707
57	Melanoma	IV	60	0.2888064346313476
58	Melanoma	IV	60	0.27747536849975585
59	Melanoma	IV	60	0.2836807594299316
60	Melanoma	IV	60	0.2898861503601074
61	Melanoma	IV	60	0.2960915412902832
62	Melanoma	IV	60	0.30229693222045895
63	Melanoma	IV	60	0.299310712814331
64	Melanoma	IV	60	0.2871328830718994
65	Melanoma	IV	60	0.2749550533294678
66	Melanoma	IV	60	0.26277722358703615
67	Melanoma	IV	60	0.2505993938446045
68	Melanoma	IV	60	0.24823900413513184
69	Melanoma	IV	60	0.25569605445861815
70	Melanoma	IV	60	0.2631531047821045
71	Melanoma	IV	60	0.27061015510559083
72	Melanoma	IV	60	0.27806720542907715
73	Melanoma	IV	60	0.2848641242980957
74	Melanoma	IV	60	0.29100091171264647
75	Melanoma	IV	60	0.29713769912719723
76	Melanoma	IV	60	0.30327448654174805
77	Melanoma	IV	60	0.3094112739562988
78	Melanoma	IV	60	0.29687290477752687
79	Melanoma	IV	60	0.26565937900543213
80	Melanoma	IV	60	0.2344458532333374
81	Melanoma	IV	60	0.2032323274612427
82	Melanoma	IV	60	0.17201880168914796
83	Melanoma	IV	60	0.1564120388031006
84	Melanoma	IV	60	0.1564120388031006
85	Melanoma	IV	60	0.1564120388031006
86	Melanoma	IV	60	0.1564120388031006
87	Melanoma	IV	60	0.1564120388031006
88	Melanoma	IV	60	0.1564120388031006
89	Melanoma	IV	60	0.1564120388031006
90	Melanoma	IV	60	0.1564120388031006
91	Melanoma	IV	60	0.1564120388031006
92	Melanoma	IV	60	0.1564120388031006
93	Melanoma	IV	60	0.1564120388031006
94	Melanoma	IV	60	0.1564120388031006
95	Melanoma	IV	60	0.1564120388031006
96	Melanoma	IV	60	0.1564120388031006
97	Melanoma	IV	60	0.1564120388031006
98	Melanoma	IV	60	0.1564120388031006
99	Melanoma	IV	60	0.1564120388031006
100	Melanoma	IV	60	0.1564120388031006
0	Lymphoma	I	60	0.9401463317871094
1	Lymphoma	I	60	0.9401463317871094
2	Lymphoma	I	60	0.9401463317871094
3	Lymphoma	I	60	0.9401463317871094
4	Lymphoma	I	60	0.9401463317871094
5	Lymphoma	I	60	0.9401463317871094
6	Lymphoma	I	60	0.9401463317871094
7	Lymphoma	I	60	0.9401463317871094
8	Lymphoma	I	60	0.9401463317871094
9	Lymphoma	I	60	0.9401463317871094
10	Lymphoma	I	60	0.9401463317871094
11	Lymphoma	I	60	0.9401463317871094
12	Lymphoma	I	60	0.9401463317871094
13	Lymphoma	I	60	0.9401463317871094
14	Lymphoma	I	60	0.9401463317871094
15	Lymphoma	I	60	0.9401463317871094
16	Lymphoma	I	60	0.9401463317871094
17	Lymphoma	I	60	0.9401463317871094
18	Lymphoma	I	60	0.9401463317871094
19	Lymphoma	I	60	0.9401463317871094
20	Lymphoma	I	60	0.9401463317871094
21	Lymphoma	I	60	0.9401463317871094
22	Lymphoma	I	60	0.9401463317871094
23	Lymphoma	I	60	0.9401463317871094
24	Lymphoma	I	60	0.9401463317871094
25	Lymphoma	I	60	0.9401463317871094
26	Lymphoma	I	60	0.9401463317871094
27	Lymphoma	I	60	0.9401463317871094
28	Lymphoma	I	60	0.9401463317871094
29	Lymphoma	I	60	0.9401463317871094
30	Lymphoma	I	60	0.9401463317871094
31	Lymphoma	I	60	0.9401463317871094
32	Lymphoma	I	60	0.9401463317871094
33	Lymphoma	I	60	0.9401463317871094
34	Lymphoma	I	60	0.9401463317871094
35	Lymphoma	I	60	0.9401463317871094
36	Lymphoma	I	60	0.9362551574707031
37	Lymphoma	I	60	0.9323639831542969
38	Lymphoma	I	60	0.9284728088378906
39	Lymphoma	I	60	0.9245816345214843
40	Lymphoma	I	60	0.920690460205078
41	Lymphoma	I	60	0.9167992858886719
42	Lymphoma	I	60	0.9129081115722656
43	Lymphoma	I	60	0.9147612152099609
44	Lymphoma	I	60	0.9223585968017578
45	Lymphoma	I	60	0.9299559783935547
46	Lymphoma	I	60	0.9375533599853515
47	Lymphoma	I	60	0.9451507415771484
48	Lymphoma	I	60	0.9471323852539062
49	Lymphoma	I	60	0.943498291015625
50	Lymphoma	I	60	0.9398641967773438
51	Lymphoma	I	60	0.9362301025390625
52	Lymphoma	I	60	0.9325960083007813
53	Lymphoma	I	60	0.928653190612793
54	Lymphoma	I	60	0.9244016494750976
55	Lymphoma	I	60	0.9201501083374023
56	Lymphoma	I	60	0.915898567199707
57	Lymphoma	I	60	0.9116470260620116
58	Lymphoma	I	60	0.9074296112060546
59	Lymphoma	I	60	0.9032463226318359
60	Lymphoma	I	60	0.8990630340576171
61	Lymphoma	I	60	0.8948797454833984
62	Lymphoma	I	60	0.8906964569091798
63	Lymphoma	I	60	0.8866167907714844
64	Lymphoma	I	60	0.8826407470703126
65	Lymphoma	I	60	0.8786647033691406
66	Lymphoma	I	60	0.8746886596679688
67	Lymphoma	I	60	0.8707126159667968
68	Lymphoma	I	60	0.8617339019775391
69	Lymphoma	I	60	0.8477525177001953
70	Lymphoma	I	60	0.8337711334228516
71	Lymphoma	I	60	0.8197897491455078
72	Lymphoma	I	60	0.8058083648681641
73	Lymphoma	I	60	0.798184555053711
74	Lymphoma	I	60	0.7969183197021484
75	Lymphoma	I	60	0.7956520843505859
76	Lymphoma	I	60	0.7943858489990234
77	Lymphoma	I	60	0.7931196136474609
78	Lymphoma	I	60	0.7780719528198242
79	Lymphoma	I	60	0.7492428665161133
80	Lymphoma	I	60	0.7204137802124023
81	Lymphoma	I	60	0.6915846939086914
82	Lymphoma	I	60	0.6627556076049804
83	Lymphoma	I	60	0.648341064453125
84	Lymphoma	I	60	0.648341064453125
85	Lymphoma	I	60	0.648341064453125
86	Lymphoma	I	60	0.648341064453125
87	Lymphoma	I	60	0.648341064453125
88	Lymphoma	I	60	0.648341064453125
89	Lymphoma	I	60	0.648341064453125
90	Lymphoma	I	60	0.648341064453125
91	Lymphoma	I	60	0.648341064453125
92	Lymphoma	I	60	0.648341064453125
93	Lymphoma	I	60	0.648341064453125
94	Lymphoma	I	60	0.648341064453125
95	Lymphoma	I	60	0.648341064453125
96	Lymphoma	I	60	0.648341064453125
97	Lymphoma	I	60	0.648341064453125
98	Lymphoma	I	60	0.648341064453125
99	Lymphoma	I	60	0.648341064453125
100	Lymphoma	I	60	0.648341064453125
0	Lymphoma	II	60	0.9534027862548828
1	Lymphoma	II	60	0.9534027862548828
2	Lymphoma	II	60	0.9534027862548828
3	Lymphoma	II	60	0.9534027862548828
4	Lymphoma	II	60	0.9534027862548828
5	Lymphoma	II	60	0.9534027862548828
6	Lymphoma	II	60	0.9534027862548828
7	Lymphoma	II	60	0.9534027862548828
8	Lymphoma	II	60	0.9534027862548828
9	Lymphoma	II	60	0.9534027862548828
10	Lymphoma	II	60	0.9534027862548828
11	Lymphoma	II	60	0.9534027862548828
12	Lymphoma	II	60	0.9534027862548828
13	Lymphoma	II	60	0.9534027862548828
